Area,Item,Year,Value
Serbia,"Meat indigenous, total",2019,1469584000
Serbia,"Meat indigenous, total",2020,1770778000
Serbia,"Meat indigenous, total",2021,2193484000
Serbia,"Meat indigenous, total",2022,1675462000
Serbia,"Meat indigenous, total",2023,1868350000
Serbia,"Milk, Total",2017,465645000
Serbia,"Milk, Total",2018,518098000
Serbia,"Milk, Total",2019,490727000
Serbia,"Milk, Total",2020,500266000
Serbia,"Milk, Total",2021,521438000
Serbia,"Milk, Total",2022,653532000
Serbia,"Milk, Total",2023,747940000
Serbia,"Roots and Tubers, Total",2017,124564000
Serbia,"Roots and Tubers, Total",2018,155955000
Serbia,"Roots and Tubers, Total",2019,204079000
Serbia,"Roots and Tubers, Total",2020,147282000
Serbia,"Roots and Tubers, Total",2021,160307000
Serbia,"Roots and Tubers, Total",2022,262251000
Serbia,"Roots and Tubers, Total",2023,292811000
Serbia,Sugar Crops Primary,2017,98899000
Serbia,Sugar Crops Primary,2018,82636000
Serbia,Sugar Crops Primary,2019,83339000
Serbia,Sugar Crops Primary,2020,78286000
Serbia,Sugar Crops Primary,2021,90050000
Serbia,Sugar Crops Primary,2022,71216000
Serbia,Sugar Crops Primary,2023,114453000
Serbia,Vegetables and Fruit Primary,2017,1144569000
Serbia,Vegetables and Fruit Primary,2018,1188486000
Serbia,Vegetables and Fruit Primary,2019,1099511000
Serbia,Vegetables and Fruit Primary,2020,1361855000
Serbia,Vegetables and Fruit Primary,2021,1542233000
Serbia,Vegetables and Fruit Primary,2022,1355253000
Serbia,Vegetables and Fruit Primary,2023,1249484000
Seychelles,Agriculture,2017,17155000
Seychelles,Agriculture,2018,21244000
Seychelles,Agriculture,2019,22536000
Seychelles,Agriculture,2020,16117000
Seychelles,Agriculture,2021,17894000
Seychelles,Agriculture,2022,25827000
Seychelles,Agriculture,2023,28337000
Seychelles,Crops,2017,12379000
Seychelles,Crops,2018,12707000
Seychelles,Crops,2019,13386000
Seychelles,Crops,2020,11097000
Seychelles,Crops,2021,12031000
Seychelles,Crops,2022,16737000
Seychelles,Crops,2023,18182000
Seychelles,"Roots and Tubers, Total",2017,432000
Seychelles,"Roots and Tubers, Total",2018,450000
Seychelles,"Roots and Tubers, Total",2019,473000
Seychelles,"Roots and Tubers, Total",2020,398000
Seychelles,"Roots and Tubers, Total",2021,436000
Seychelles,"Roots and Tubers, Total",2022,533000
Seychelles,"Roots and Tubers, Total",2023,565000
Seychelles,Vegetables and Fruit Primary,2017,5419000
Seychelles,Vegetables and Fruit Primary,2018,5590000
Seychelles,Vegetables and Fruit Primary,2019,5843000
Seychelles,Vegetables and Fruit Primary,2020,4780000
Seychelles,Vegetables and Fruit Primary,2021,5162000
Seychelles,Vegetables and Fruit Primary,2022,6306000
Seychelles,Vegetables and Fruit Primary,2023,6383000
Sierra Leone,Agriculture,2017,1815422000
Sierra Leone,Agriculture,2018,1630705000
Sierra Leone,Agriculture,2019,1294827000
Sierra Leone,Agriculture,2020,1551914000
Sierra Leone,Agriculture,2021,2273895000
Sierra Leone,Agriculture,2022,1318862000
Sierra Leone,Agriculture,2023,851471000
Sierra Leone,"Cereals, primary",2017,549473000
Sierra Leone,"Cereals, primary",2018,525322000
Sierra Leone,"Cereals, primary",2019,526037000
Sierra Leone,"Cereals, primary",2020,595393000
Sierra Leone,"Cereals, primary",2021,1053975000
Sierra Leone,"Cereals, primary",2022,582723000
Sierra Leone,"Cereals, primary",2023,369237000
Sierra Leone,Crops,2017,1787129000
Sierra Leone,Crops,2018,1604201000
Sierra Leone,Crops,2019,1271978000
Sierra Leone,Crops,2020,1530541000
Sierra Leone,Crops,2021,2253677000
Sierra Leone,Crops,2022,1303991000
Sierra Leone,Crops,2023,842510000
Sierra Leone,"Roots and Tubers, Total",2017,689422000
Sierra Leone,"Roots and Tubers, Total",2018,542231000
Sierra Leone,"Roots and Tubers, Total",2019,276830000
Sierra Leone,"Roots and Tubers, Total",2020,495055000
Sierra Leone,"Roots and Tubers, Total",2021,783703000
Sierra Leone,"Roots and Tubers, Total",2022,404464000
Sierra Leone,"Roots and Tubers, Total",2023,271660000
Sierra Leone,Vegetables and Fruit Primary,2017,495560000
Sierra Leone,Vegetables and Fruit Primary,2018,482309000
Sierra Leone,Vegetables and Fruit Primary,2019,444238000
Sierra Leone,Vegetables and Fruit Primary,2020,414646000
Sierra Leone,Vegetables and Fruit Primary,2021,392183000
Sierra Leone,Vegetables and Fruit Primary,2022,297871000
Sierra Leone,Vegetables and Fruit Primary,2023,190825000
Singapore,Agriculture,2017,107455000
Singapore,Agriculture,2018,89344000
Singapore,Agriculture,2019,110120000
Singapore,Agriculture,2020,101263000
Singapore,Agriculture,2021,120250000
Singapore,Agriculture,2022,147214000
Singapore,Agriculture,2023,160492000
Singapore,Crops,2017,27643000
Singapore,Crops,2018,31518000
Singapore,Crops,2019,33197000
Singapore,Crops,2020,31024000
Singapore,Crops,2021,37182000
Singapore,Crops,2022,35147000
Singapore,Crops,2023,35132000
Singapore,"Meat indigenous, total",2017,25491000
Singapore,"Meat indigenous, total",2018,4856000
Singapore,"Meat indigenous, total",2019,15330000
Singapore,"Meat indigenous, total",2020,1014000
Singapore,"Meat indigenous, total",2021,3885000
Singapore,"Meat indigenous, total",2022,15158000
Singapore,"Meat indigenous, total",2023,515000
Singapore,"Roots and Tubers, Total",2017,4000
Singapore,"Roots and Tubers, Total",2018,5000
Singapore,"Roots and Tubers, Total",2019,5000
Singapore,"Roots and Tubers, Total",2020,5000
Singapore,"Roots and Tubers, Total",2021,5000
Singapore,"Roots and Tubers, Total",2022,7000
Singapore,"Roots and Tubers, Total",2023,7000
Singapore,Vegetables and Fruit Primary,2017,27585000
Singapore,Vegetables and Fruit Primary,2018,31459000
Singapore,Vegetables and Fruit Primary,2019,33138000
Singapore,Vegetables and Fruit Primary,2020,30963000
Singapore,Vegetables and Fruit Primary,2021,37113000
Singapore,Vegetables and Fruit Primary,2022,35057000
Singapore,Vegetables and Fruit Primary,2023,35042000
Slovakia,Agriculture,2017,1707134000
Slovakia,Agriculture,2018,1933971000
Slovakia,Agriculture,2019,1876128000
Slovakia,Agriculture,2020,1969419000
Slovakia,Agriculture,2021,2273194000
Slovakia,Agriculture,2022,2420052000
Slovakia,Agriculture,2023,2340807000
Slovakia,"Cereals, primary",2017,571177000
Slovakia,"Cereals, primary",2018,729168000
Slovakia,"Cereals, primary",2019,706265000
Slovakia,"Cereals, primary",2020,776538000
Slovakia,"Cereals, primary",2021,970016000
Slovakia,"Cereals, primary",2022,1075392000
Slovakia,"Cereals, primary",2023,953676000
Slovakia,Crops,2017,1088702000
Slovakia,Crops,2018,1272645000
Slovakia,Crops,2019,1214828000
Slovakia,Crops,2020,1310096000
Slovakia,Crops,2021,1663563000
Slovakia,Crops,2022,1822816000
Slovakia,Crops,2023,1664989000
Slovakia,"Meat indigenous, total",2017,175477000
Slovakia,"Meat indigenous, total",2018,194763000
Slovakia,"Meat indigenous, total",2019,226171000
Slovakia,"Meat indigenous, total",2020,248276000
Slovakia,"Meat indigenous, total",2021,184268000
Slovakia,"Meat indigenous, total",2022,158415000
Slovakia,"Meat indigenous, total",2023,170046000
Slovakia,"Milk, Total",2017,299108000
Slovakia,"Milk, Total",2018,327909000
Slovakia,"Milk, Total",2019,312752000
Slovakia,"Milk, Total",2020,324487000
Slovakia,"Milk, Total",2021,334145000
Slovakia,"Milk, Total",2022,364378000
Slovakia,"Milk, Total",2023,431098000
Slovakia,"Roots and Tubers, Total",2017,39203000
Slovakia,"Roots and Tubers, Total",2018,49951000
Slovakia,"Roots and Tubers, Total",2019,68553000
Slovakia,"Roots and Tubers, Total",2020,63006000
Slovakia,"Roots and Tubers, Total",2021,53253000
Slovakia,"Roots and Tubers, Total",2022,50956000
Slovakia,"Roots and Tubers, Total",2023,74988000
Slovakia,Sugar Crops Primary,2017,34871000
Slovakia,Sugar Crops Primary,2018,39819000
Slovakia,Sugar Crops Primary,2019,35731000
Slovakia,Sugar Crops Primary,2020,36698000
Slovakia,Sugar Crops Primary,2021,39875000
Slovakia,Sugar Crops Primary,2022,29584000
Slovakia,Sugar Crops Primary,2023,43366000
Slovakia,Vegetables and Fruit Primary,2017,123369000
Slovakia,Vegetables and Fruit Primary,2018,136126000
Slovakia,Vegetables and Fruit Primary,2019,141378000
Slovakia,Vegetables and Fruit Primary,2020,133921000
Slovakia,Vegetables and Fruit Primary,2021,171734000
Slovakia,Vegetables and Fruit Primary,2022,160426000
Slovakia,Vegetables and Fruit Primary,2023,192908000
Slovenia,Agriculture,2017,886632000
Slovenia,Agriculture,2018,938245000
Slovenia,Agriculture,2019,911608000
Slovenia,Agriculture,2020,959871000
Slovenia,Agriculture,2021,1021199000
Slovenia,Agriculture,2022,1072902000
Slovenia,Agriculture,2023,1030095000
Slovenia,"Cereals, primary",2017,88958000
Slovenia,"Cereals, primary",2018,103987000
Slovenia,"Cereals, primary",2019,97315000
Slovenia,"Cereals, primary",2020,111315000
Slovenia,"Cereals, primary",2021,160607000
Slovenia,"Cereals, primary",2022,178139000
Slovenia,"Cereals, primary",2023,114460000
Slovenia,Crops,2017,353250000
Slovenia,Crops,2018,389495000
Slovenia,Crops,2019,364099000
Slovenia,Crops,2020,401215000
Slovenia,Crops,2021,400613000
Slovenia,Crops,2022,449053000
Slovenia,Crops,2023,380144000
Slovenia,"Meat indigenous, total",2017,293137000
Slovenia,"Meat indigenous, total",2018,306457000
Slovenia,"Meat indigenous, total",2019,302414000
Slovenia,"Meat indigenous, total",2020,312226000
Slovenia,"Meat indigenous, total",2021,348949000
Slovenia,"Meat indigenous, total",2022,297069000
Slovenia,"Meat indigenous, total",2023,324479000
Slovenia,"Milk, Total",2017,219971000
Slovenia,"Milk, Total",2018,216359000
Slovenia,"Milk, Total",2019,224023000
Slovenia,"Milk, Total",2020,222365000
Slovenia,"Milk, Total",2021,242653000
Slovenia,"Milk, Total",2022,291593000
Slovenia,"Milk, Total",2023,292095000
Slovenia,"Roots and Tubers, Total",2017,20166000
Slovenia,"Roots and Tubers, Total",2018,20039000
Slovenia,"Roots and Tubers, Total",2019,25984000
Slovenia,"Roots and Tubers, Total",2020,29443000
Slovenia,"Roots and Tubers, Total",2021,26874000
Slovenia,"Roots and Tubers, Total",2022,35964000
Slovenia,"Roots and Tubers, Total",2023,39806000
Slovenia,Sugar Crops Primary,2019,669000
Slovenia,Sugar Crops Primary,2020,452000
Slovenia,Sugar Crops Primary,2021,532000
Slovenia,Sugar Crops Primary,2022,263000
Slovenia,Sugar Crops Primary,2023,480000
Slovenia,Vegetables and Fruit Primary,2017,209084000
Slovenia,Vegetables and Fruit Primary,2018,223425000
Slovenia,Vegetables and Fruit Primary,2019,204842000
Slovenia,Vegetables and Fruit Primary,2020,220339000
Slovenia,Vegetables and Fruit Primary,2021,179046000
Slovenia,Vegetables and Fruit Primary,2022,196688000
Slovenia,Vegetables and Fruit Primary,2023,187093000
South Africa,Agriculture,2017,21455360000
South Africa,Agriculture,2018,22790860000
South Africa,Agriculture,2019,21598928000
South Africa,Agriculture,2020,21385519000
South Africa,Agriculture,2021,25714424000
South Africa,Agriculture,2022,26659117000
South Africa,Agriculture,2023,26310401000
South Africa,"Cereals, primary",2017,2764536000
South Africa,"Cereals, primary",2018,2922711000
South Africa,"Cereals, primary",2019,2464570000
South Africa,"Cereals, primary",2020,3085582000
South Africa,"Cereals, primary",2021,4020552000
South Africa,"Cereals, primary",2022,4757457000
South Africa,"Cereals, primary",2023,4632876000
South Africa,Crops,2017,11049662000
South Africa,Crops,2018,11777927000
South Africa,Crops,2019,11705289000
South Africa,Crops,2020,11869068000
South Africa,Crops,2021,14610989000
South Africa,Crops,2022,15505285000
South Africa,Crops,2023,16067609000
South Africa,"Meat indigenous, total",2017,7882819000
South Africa,"Meat indigenous, total",2018,8256899000
South Africa,"Meat indigenous, total",2019,7490060000
South Africa,"Meat indigenous, total",2020,7348977000
South Africa,"Meat indigenous, total",2021,8433997000
South Africa,"Meat indigenous, total",2022,8437230000
South Africa,"Meat indigenous, total",2023,7527278000
South Africa,"Milk, Total",2017,1298516000
South Africa,"Milk, Total",2018,1283565000
South Africa,"Milk, Total",2019,1233598000
South Africa,"Milk, Total",2020,1171647000
South Africa,"Milk, Total",2021,1461291000
South Africa,"Milk, Total",2022,1486651000
South Africa,"Milk, Total",2023,1527697000
South Africa,"Roots and Tubers, Total",2017,554199000
South Africa,"Roots and Tubers, Total",2018,606250000
South Africa,"Roots and Tubers, Total",2019,612172000
South Africa,"Roots and Tubers, Total",2020,614995000
South Africa,"Roots and Tubers, Total",2021,693772000
South Africa,"Roots and Tubers, Total",2022,619588000
South Africa,"Roots and Tubers, Total",2023,978671000
South Africa,Sugar Crops Primary,2017,680724000
South Africa,Sugar Crops Primary,2018,658894000
South Africa,Sugar Crops Primary,2019,689858000
South Africa,Sugar Crops Primary,2020,678582000
South Africa,Sugar Crops Primary,2021,750632000
South Africa,Sugar Crops Primary,2022,708518000
South Africa,Sugar Crops Primary,2023,870443000
South Africa,Vegetables and Fruit Primary,2017,5295020000
South Africa,Vegetables and Fruit Primary,2018,5695034000
South Africa,Vegetables and Fruit Primary,2019,6316355000
South Africa,Vegetables and Fruit Primary,2020,5918284000
South Africa,Vegetables and Fruit Primary,2021,6807251000
South Africa,Vegetables and Fruit Primary,2022,6680176000
South Africa,Vegetables and Fruit Primary,2023,6902226000
Spain,Agriculture,2017,44941296000
Spain,Agriculture,2018,53564412000
Spain,Agriculture,2019,46059674000
Spain,Agriculture,2020,51945926000
Spain,Agriculture,2021,56978811000
Spain,Agriculture,2022,52477439000
Spain,Agriculture,2023,57950320000
Spain,"Cereals, primary",2017,3345966000
Spain,"Cereals, primary",2018,5341926000
Spain,"Cereals, primary",2019,4250438000
Spain,"Cereals, primary",2020,5639145000
Spain,"Cereals, primary",2021,7272687000
Spain,"Cereals, primary",2022,6867191000
Spain,"Cereals, primary",2023,3443262000
Spain,Crops,2017,29978502000
Spain,Crops,2018,38213755000
Spain,Crops,2019,30313950000
Spain,Crops,2020,35285392000
Spain,Crops,2021,39520984000
Spain,Crops,2022,33236658000
Spain,Crops,2023,35079625000
Spain,"Meat indigenous, total",2017,10012689000
Spain,"Meat indigenous, total",2018,10162863000
Spain,"Meat indigenous, total",2019,10866042000
Spain,"Meat indigenous, total",2020,11435599000
Spain,"Meat indigenous, total",2021,11824201000
Spain,"Meat indigenous, total",2022,12590168000
Spain,"Meat indigenous, total",2023,14383869000
Spain,"Milk, Total",2017,3375081000
Spain,"Milk, Total",2018,3568186000
Spain,"Milk, Total",2019,3554086000
Spain,"Milk, Total",2020,3750343000
Spain,"Milk, Total",2021,4058679000
Spain,"Milk, Total",2022,4543631000
Spain,"Milk, Total",2023,5686471000
Spain,"Roots and Tubers, Total",2017,505824000
Spain,"Roots and Tubers, Total",2018,783452000
Spain,"Roots and Tubers, Total",2019,820995000
Spain,"Roots and Tubers, Total",2020,597616000
Spain,"Roots and Tubers, Total",2021,667535000
Spain,"Roots and Tubers, Total",2022,763720000
Spain,"Roots and Tubers, Total",2023,927635000
Spain,Sugar Crops Primary,2017,151438000
Spain,Sugar Crops Primary,2018,119343000
Spain,Sugar Crops Primary,2019,99227000
Spain,Sugar Crops Primary,2020,87532000
Spain,Sugar Crops Primary,2021,89522000
Spain,Sugar Crops Primary,2022,92380000
Spain,Sugar Crops Primary,2023,180008000
Spain,Vegetables and Fruit Primary,2017,19381879000
Spain,Vegetables and Fruit Primary,2018,21575199000
Spain,Vegetables and Fruit Primary,2019,18491933000
Spain,Vegetables and Fruit Primary,2020,20488224000
Spain,Vegetables and Fruit Primary,2021,22331555000
Spain,Vegetables and Fruit Primary,2022,19950218000
Spain,Vegetables and Fruit Primary,2023,22630119000
Sri Lanka,Agriculture,2017,5687240000
Sri Lanka,Agriculture,2018,5712255000
Sri Lanka,Agriculture,2019,5183137000
Sri Lanka,Agriculture,2020,6275377000
Sri Lanka,Agriculture,2021,6949584000
Sri Lanka,Agriculture,2022,6072800000
Sri Lanka,Agriculture,2023,6293499000
Sri Lanka,"Cereals, primary",2017,829139000
Sri Lanka,"Cereals, primary",2018,1246080000
Sri Lanka,"Cereals, primary",2019,1141532000
Sri Lanka,"Cereals, primary",2020,1475418000
Sri Lanka,"Cereals, primary",2021,1775174000
Sri Lanka,"Cereals, primary",2022,1285829000
Sri Lanka,"Cereals, primary",2023,1398244000
Sri Lanka,Crops,2017,4725428000
Sri Lanka,Crops,2018,4699097000
Sri Lanka,Crops,2019,4172993000
Sri Lanka,Crops,2020,5271068000
Sri Lanka,Crops,2021,5807188000
Sri Lanka,Crops,2022,4875068000
Sri Lanka,Crops,2023,4863160000
Sri Lanka,"Meat indigenous, total",2017,618501000
Sri Lanka,"Meat indigenous, total",2018,650213000
Sri Lanka,"Meat indigenous, total",2019,645471000
Sri Lanka,"Meat indigenous, total",2020,647722000
Sri Lanka,"Meat indigenous, total",2021,763625000
Sri Lanka,"Meat indigenous, total",2022,815451000
Sri Lanka,"Meat indigenous, total",2023,980997000
Sri Lanka,"Milk, Total",2017,191231000
Sri Lanka,"Milk, Total",2018,214483000
Sri Lanka,"Milk, Total",2019,191560000
Sri Lanka,"Milk, Total",2020,211691000
Sri Lanka,"Milk, Total",2021,235859000
Sri Lanka,"Milk, Total",2022,197819000
Sri Lanka,"Milk, Total",2023,246666000
Sri Lanka,"Roots and Tubers, Total",2017,159811000
Sri Lanka,"Roots and Tubers, Total",2018,150131000
Sri Lanka,"Roots and Tubers, Total",2019,163408000
Sri Lanka,"Roots and Tubers, Total",2020,172040000
Sri Lanka,"Roots and Tubers, Total",2021,145292000
Sri Lanka,"Roots and Tubers, Total",2022,121967000
Sri Lanka,"Roots and Tubers, Total",2023,173399000
Sri Lanka,Sugar Crops Primary,2017,21188000
Sri Lanka,Sugar Crops Primary,2018,21275000
Sri Lanka,Sugar Crops Primary,2019,19766000
Sri Lanka,Sugar Crops Primary,2020,25560000
Sri Lanka,Sugar Crops Primary,2021,23649000
